"222","ASPLTRI",NA,NA,0.5,NA,NA,NA,0.001,NA,NA,NA,1,NA,NA,NA,NA,NA
"223","ASPLVIR",NA,NA,NA,NA,0.6,0.62,1.1,1.01,NA,2.762,3,2.11,2.6,NA,NA,0.001
"224","ASTEALP",NA,NA,NA,NA,1,NA,NA,0.2,2.5,6.1,NA,3,1.1,NA,4,NA
"225","ASTER",3.83,4.3,14.04,30.88,52.19,49.483,116.94,119.66,135.54,99.227,57.416,109.9,138.24,48.201,14.12,294.872
"226","ASTERAC",0.1,0.1,0.8,0.301,2.7,1.601,0.8,0.9,0.91,1.4,0.4,10.4,4.6,NA,NA,0.2
"227","ASTRAGA",5,2.5,12.9,41.1,13.67,25.005,13.2,3.3,7.5,1.3,0.1,0.2,2,0.4,NA,0.1
"228","ASTRAGR",0.1,NA,NA,15.7,1.5,19.1,9.9,1.6,NA,NA,NA,NA,NA,NA,NA,NA
"229","ASTRALP",NA,NA,NA,NA,NA,1.3,0.5,0.4,46.1,17.2,101,18,0.002,2,NA,NA
"230","ASTRAME",NA,NA,NA,NA,1,NA,2.66,1.21,11.3,39.2,10,31.8,0.7,0.82,NA,0.1
"231","ASTRAUS",NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","ASTRBEC",3.3,2,3.2,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","ASTRBOU",NA,NA,NA,NA,2,NA,0.2,10,1.5,NA,2,NA,NA,NA,NA,NA
"234","ASTRCAN",NA,NA,NA,NA,1,0.5,2.2,6,NA,3.6,4.2,0.8,NA,0.2,NA,5
"235","ASTRCOL",3.2,1,2.2,5.7,0.5,1.3,0.51,0.01,NA,NA,NA,NA,NA,NA,NA,NA
"236","ASTREUC",NA,NA,NA,NA,NA,NA,NA,9,NA,0.5,NA,2.2,NA,0.5,NA,NA
"237","ASTRFIL",2,2,2.2,14.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","ASTRLEN",1,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","ASTRLOT",4.5,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","ASTRMIC",NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","ASTRMIS",122.2,4.7,215.22,412.76,362.92,380.903,147.04,18.91,9,0.6,1.5,NA,0.5,NA,NA,0.2
"242","ASTRPUR",12.2,12.3,4.7,4.1,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","ASTRROB",NA,NA,NA,NA,NA,NA,2.1,20.6,6,2.1,0.1,NA,1,NA,NA,NA
"244","ASTRSCL",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","ASTRTEN",18.6,2.5,7.8,6.4,1.6,5.9,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","ASTRVEX",NA,NA,NA,1,NA,NA,2,13,4,NA,NA,NA,NA,NA,NA,NA
"247","ATHYALP",NA,NA,NA,NA,0.5,NA,NA,NA,NA,0.1,5.5,5,20,NA,NA,NA
"248","ATHYFIL",NA,NA,NA,NA,10.6,1.5,35.003,108.151,551.7,1343.264,4286.444,5283.821,12535.91,2481.202,3144.65,4367.7
"249","ATHYPUS",NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","ATHYRIU",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.1
"251","ATRICHU",NA,NA,NA,NA,NA,0.002,NA,NA,0.5,5,NA,0.5,1.52,NA,1,NA
"252","ATRIPAT",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,20,NA,NA,NA,17,3
"253","ATRIPLE",0.5,NA,NA,NA,NA,NA,0.1,NA,NA,1,1,NA,NA,NA,NA,NA
"254","ATRISEL",NA,NA,0.5,4,NA,2,0.61,5.301,4.7,18.801,25.7,20,22.5,0.5,1,1.7
"255","ATRITEN",NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,2,NA,6,NA,NA,NA
"256","ATRITRU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA
"257","ATRIUND",NA,NA,NA,NA,NA,NA,NA,1.5,2,2.5,1,1.1,NA,NA,NA,0.2
"258","AULAACU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
"259","AULAAND",0.7,0.1,1.4,3,102.2,1.9,11.5,8.7,5.1,0.1,11,0.6,1.01,NA,NA,NA
"260","AULACOM",NA,NA,NA,NA,11.5,0.5,1.5,31,1,21.1,6.81,23.1,86.21,93.1,NA,108.5
"261","AULAPAL",NA,NA,NA,4.2,9.71,87.12,82.811,360.801,543.21,803.301,2020.502,1282.323,3028.201,1216.91,821.01,5688.146
"262","AULATUR",NA,NA,NA,NA,NA,0.2,1,NA,NA,NA,NA,7,NA,NA,NA,NA
"263","AVENFAT",NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","BACIDIA",NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","BAEORUF",NA,NA,NA,NA,2,NA,NA,0.5,0.2,2,1.1,NA,NA,NA,0.1,NA
"266","BALSAMI",NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","BALSSAG",286.81,131.51,871.25,860.352,320.63,135.34,65.1,40,NA,0.5,NA,NA,NA,NA,NA,NA
"268","BARBARE",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA
"269","BARBBAR",NA,2.5,1.5,18,16.3,8.1,12.8,21.2,57.5,14.7,11.6,13.8,38.7,2.1,NA,2.6
"270","BARBCON",NA,0.5,NA,0.5,NA,1.5,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA
"271","BARBHAT",2.8,17.1,8.5,17.7,15.5,55.2,104.11,95.02,143.01,115.91,82.5,46.6,29.1,0.5,5.1,10.5
"272","BARBILO",4.5,NA,2.31,1.5,28.6,62.8,406.3,575.632,1367.861,1425.112,626.18,313.6,531.481,81.3,186.1,161.7
"273","BARBLYC",15,NA,2.7,17,68.2,150.211,894.63,1501.261,2505.948,3589.642,2237.711,949.042,1248.96,192.2,205.2,265.051
"274","BARBORT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.1,NA,NA,NA,0.5
"275","BARBULA",NA,NA,1.5,NA,1.5,0.7,0.5,NA,0.5,1,NA,NA,15,NA,NA,15
"276","BARBVUL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA
"277","BARTITH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,NA,NA,NA
"278","BARTLES",NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA
"279","BARTPOM",NA,NA,NA,NA,NA,NA,27,1,0.21,3,2.1,1,2,NA,NA,NA
"280","BARTRAM",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"281","BASSSCO",7,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","BAZZAMB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0.7
"283","BAZZANI",NA,NA,NA,NA,NA,NA,15.6,NA,15.2,8.7,34.31,9.4,19.21,NA,34.1,13
"284","BAZZDEN",NA,NA,NA,NA,NA,NA,0.5,0.001,7.81,4.9,12.22,4.2,24.7,NA,1.5,0.1
"285","BAZZPEA",NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,0.1,NA
"286","BAZZTRI",NA,NA,NA,NA,NA,12,14.5,NA,17.7,10.6,27.22,10.1,40.31,NA,18.2,67
"287","BAZZTRL",NA,NA,NA,NA,NA,NA,1.8,NA,11,6,68.9,3,17.7,NA,23.1,77.8
"288","BECKSYZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1.5,NA,NA,NA,13.5
"289","BELLPER",NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","BERBAQU",51.2,28.1,149.22,360.28,1301.201,1674.84,1309.587,929.962,287.307,89.582,72.1,39.11,4.7,2.8,5,16.1
"291","BERBERI",NA,NA,NA,35.5,52,64.7,0.5,48.2,8.6,NA,NA,NA,NA,NA,NA,NA
"292","BERBNER",NA,NA,2.5,116.201,401.602,422.211,2233.522,781.1,464.32,354.2,63.36,39.701,64.7,NA,NA,2.41
"293","BERBREP",0.5,6,NA,6.7,5.4,3,43.8,18,2.7,2.2,6.5,2.6,0.5,NA,NA,NA
"294","BERTINC",NA,NA,NA,0.9,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","BETUALL",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"296","BETUGLA",NA,NA,NA,NA,NA,10,30,31.1,77.1,173.7,NA,124.7,55,109.6,NA,61
"297","BETULA",NA,NA,NA,NA,NA,NA,94,25.5,12,5,51.5,12,6,NA,NA,41.2
"298","BETULX",NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,0.1,NA,NA,NA
"299","BETUNEO",NA,NA,NA,NA,NA,0.5,17.6,18.83,33.3,0.5,3.1,18.92,2.9,15.5,0.1,55.7
"300","BETUOCC",12,NA,NA,NA,25,79,538.3,179.5,54.5,1,354.2,67,17,1.5,19.1,78.6
"301","BETUPAP",28,8.5,11.2,140.01,793.29,2002.748,4303.091,4367.16,4059.61,4125.299,1585.24,2613.215,990.451,639.8,218.9,494.02
"302","BETUPEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,15,NA,NA,NA
"303","BETUPUB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA
"304","BETUPUM",NA,NA,NA,NA,NA,0.1,NA,4.91,13.9,326.4,NA,0.2,177.51,43,NA,611.59
"305","BIDECER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"306","BISTBIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,0.2,0.5
"307","BISTVIV",NA,NA,NA,NA,1,1.1,11.2,0.2,37.503,44.503,0.3,9.212,4,5.4,3.9,8.801
"308","BLECHNU",NA,NA,NA,NA,NA,NA,NA,NA,0.5,3,NA,NA,NA,NA,NA,NA
"309","BLECSPI",NA,NA,NA,0.002,0.002,62.1,110.512,6.3,430.632,2168.96,2403.57,2360.711,3552.913,53.2,614.8,1139.28
"310","BLEPARA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA
"311","BLEPHAR",NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.06,0.2,0.05,NA,NA,0.1
"312","BLEPTRI",NA,NA,NA,NA,0.5,NA,0.8,8.1,9,17.051,14.24,13.81,23.51,0.2,3.6,6.2
"313","BOECDIV",NA,0.5,NA,0.5,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"314","BOECHER",NA,NA,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA
"315","BOECLYA",NA,NA,NA,0.5,NA,0.13,0.5,NA,0.01,NA,NA,1,NA,NA,NA,NA
"316","BOECMIC",NA,NA,0.1,NA,NA,NA,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,NA
"317","BOECPEN",0.7,NA,0.1,0.5,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","BOECRET",1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","BOECSPA",0.1,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","BOECSTR",2.92,0.7,0.1,4.6,1,1.2,1.001,1.102,1,1.1,0.501,2,NA,0.1,NA,NA
"321","BOLBMAR",NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,8,NA,NA,NA,70,50
"322","BORAGIN",0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","BORAGO",NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","BOSCROS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,0.5,NA,NA,NA
"325","BOTRHES",NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","BOTRLAN",NA,NA,NA,NA,NA,NA,NA,0.5,10,NA,NA,NA,0.5,NA,NA,NA
"327","BOTRLUN",NA,NA,NA,NA,NA,0.1,0.7,1.201,0.6,2.4,0.311,2.48,1.202,1,NA,0.11
"328","BOTRMIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA
"329","BOTRPIN",NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.5,1,NA,NA,NA,NA,NA
"330","BOTRVIG",NA,NA,NA,NA,NA,NA,3,4.463,1.821,3.452,4.08,21.43,11.4,3.58,2.101,2.72
"331","BOTRYCH",NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,0.2,0.1,0.501,NA,NA,0.1
"332","BOUTGRA",NA,NA,NA,10,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","BOYKINI",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"334","BOYKOCC",NA,NA,NA,NA,NA,NA,NA,NA,2.5,1.01,13.7,1.5,33.6,NA,19.1,15.1
"335","BRACACT",NA,NA,NA,NA,NA,11.5,19.3,NA,10.5,10,23,5,NA,NA,NA,NA
"336","BRACALB",33.2,3.5,73.8,200.201,150.01,141.6,242.3,102.7,119.4,118.4,96.5,73.8,205.501,16.1,30.6,2.1
"337","BRACCAL",NA,NA,NA,NA,NA,NA,NA,0.5,1,10,NA,1,NA,NA,NA,NA
"338","BRACCAM",NA,NA,NA,NA,NA,0.1,NA,1,5,1,8,20,18,NA,40,190
"339","BRACCOL",NA,NA,0.1,0.5,0.22,NA,0.5,5,NA,NA,NA,NA,NA,NA,NA,20
"340","BRACERY",NA,NA,0.5,0.1,0.1,1,0.9,10,7.8,88.5,75.7,28.6,24.5,1,15,NA
"341","BRACFRI",1.3,NA,12.5,5,3.5,3.5,21.5,32.601,59.5,224.7,303.9,151.4,67.1,46.6,42,89.9
"342","BRACGRO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,9,NA,NA,33
"343","BRACHOL",NA,NA,NA,NA,NA,6.2,5.5,6,30.5,15,1,4,50.1,10,8,NA
"344","BRACHYD",NA,NA,NA,50,NA,NA,0.5,NA,2.8,5,11,7,NA,3,NA,3
"345","BRACHYH",NA,NA,2,0.3,NA,3,2.4,11.8,11,1.5,0.1,33.2,5,45,NA,NA
"346","BRACHYL",5,0.3,NA,20,43.4,30.3,140.3,311,683.91,749.8,1453.911,632.014,1201.2,76.31,268.2,753.9
"347","BRACHYT",102.1,206.6,163.7,452.6,451.827,754.8,2605.31,3239.906,4179.597,3994.934,6401.44,3793.842,6880.753,736.54,1770,1935.551
"348","BRACLEI",NA,NA,7.5,1.5,7.2,38,34.5,37.5,76.7,84,118.3,54.5,49.1,1.1,NA,1.5
"349","BRACNEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,16,13.5,25,21,10.5
"350","BRACOED",NA,NA,NA,NA,0.1,1,25.2,72.2,73.9,152.3,357.1,112.1,225.7,39.1,53.5,58
"351","BRACOXY",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"352","BRACPLU",NA,NA,NA,NA,NA,NA,17,0.5,NA,NA,NA,NA,5,NA,NA,NA
"353","BRACPOP",NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","BRACREF",NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,62,1.7,15,1,29,NA
"355","BRACRIV",NA,NA,NA,NA,NA,NA,NA,15,0.6,18.2,93.41,80.3,203.8,129.2,250.6,98.003
"356","BRACRUT",NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,36.1,NA,5,3,NA,2
"357","BRACSAL",NA,NA,4.7,11,35.7,17,69.8,60.7,115.01,25,233.11,180.91,212.11,30.1,6.2,67.9
"358","BRACSTA",NA,NA,NA,NA,NA,NA,NA,14,22.6,23.5,47.3,3.5,13.4,8.5,NA,1.2
"359","BRACTUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,43,45.03,20.6,20,0.5,NA,20.1
"360","BRACVEL",NA,NA,NA,4,1,2,3.7,4.5,40.5,1.6,23.5,47,21.5,5,NA,0.1
"361","BRASENI",NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","BRASSIA",0.1,NA,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA
"363","BRASSIC",0.6,NA,NA,1.7,NA,NA,NA,NA,NA,0.3,NA,NA,0.1,1.002,NA,5
"364","BRODCOR",NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","BRODIAE",NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","BROMBRI",0.5,NA,5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","BROMCAR",NA,NA,5,30.8,39.1,152.4,42.2,50.4,30.44,62,37.2,18,55,8,NA,NA
"368","BROMCIL",NA,NA,0.1,2.6,23.101,33.8,70.002,92.67,94.921,85,67.48,32.1,89.82,23.02,1.6,119.1
"369","BROMCOM",12,2.5,0.2,10.6,7.5,NA,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","BROMHOR",0.9,NA,5.7,38.8,31,1.7,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","BROMINE",6,0.7,5.8,27.43,45.97,127.61,401.73,85,45.2,80,21.3,89.11,8.1,9.6,NA,0.1
"372","BROMJAP",7.8,4.6,57.7,63.7,14,26.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","BROMPAC",NA,NA,NA,NA,NA,0.1,4.1,NA,0.5,NA,14.6,NA,0.3,NA,3,NA
"374","BROMPOR",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
"375","BROMPUM",NA,NA,NA,1.5,0.5,7.1,4.7,11.1,11.3,4.4,34.4,NA,2,NA,NA,NA
"376","BROMRAC",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","BROMSIT",NA,NA,1,17,9,0.5,1,2,3.6,14.4,1.2,3.6,3.7,0.1,5.5,57
"378","BROMSQU",NA,NA,38,3,5.1,NA,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","BROMSTE",NA,NA,NA,0.5,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","BROMTEC",679.502,173.62,337.806,325.5,136.22,51.1,72.21,2,NA,NA,NA,NA,1,NA,1,NA
"381","BROMUS",5.7,11,74.5,26.2,75.11,58.94,188.703,59.17,149.69,91.601,58.85,78.41,60.96,11.8,27,12.9
"382","BROMVUL",NA,NA,1.6,8.1,45.53,56.351,157.391,149.295,184.29,116.685,183.94,163.184,166.464,22.81,7,25.3
"383","BRYOCAP",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.5,NA,NA,NA,NA
"384","BRYODIV",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","BRYOFRE",NA,NA,NA,NA,NA,NA,NA,0.5,0.2,NA,NA,NA,NA,NA,NA,2.9
"386","BRYOFUS",NA,NA,NA,NA,3,NA,5,NA,6.1,3,NA,NA,NA,NA,NA,0.1
"387","BRYOGLA",NA,NA,NA,NA,NA,NA,0.5,0.01,0.1,NA,NA,NA,NA,NA,NA,NA
"388","BRYOLAN",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
"389","BRYONIT",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","BRYOREC",NA,NA,NA,NA,NA,0.5,1,NA,NA,0.5,NA,NA,NA,NA,NA,NA
"391","BRYORIA",NA,NA,NA,NA,0.1,7,1,4,2,2,3,20.1,2,NA,NA,126
"392","BRYUALG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"393","BRYUARC",NA,NA,NA,0.5,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA
"394","BRYUARG",NA,1.5,2,3.5,2,3.6,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","BRYUCAE",25.9,17.5,48.1,142.4,66.201,33.1,27.4,21.301,1.9,69,10.2,32,1.3,NA,NA,1.6
"396","BRYUCAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
"397","BRYUCAP",0.8,9,NA,5.5,NA,NA,0.7,NA,NA,1,NA,NA,NA,NA,NA,5
"398","BRYUM",8.4,4,3.5,72.5,10.9,11.7,23.7,13.9,71,60.9,116.3,105.61,107.82,57.9,75.5,190.03
"399","BRYUMUE",NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","BRYUPAL",NA,NA,NA,NA,NA,NA,0.2,0.1,0.2,0.1,NA,NA,NA,NA,NA,0.5
"401","BRYUPSE",NA,0.1,8,0.1,0.5,NA,3.1,NA,NA,86,3.2,22.3,242.8,17.6,79.7,209.6
"402","BRYUULI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1
"403","BRYUWEI",NA,NA,NA,NA,NA,NA,NA,NA,25.5,NA,11.6,87.7,85.6,10.1,179.3,115.8
"404","BUCKUND",NA,NA,NA,0.002,12.2,5,116.04,76.02,368,1464.282,2468.88,686.564,1305.39,11,258.6,165.822
"405","BUELLIA",NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","BUELPAP",1,NA,NA,0.1,1,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA
"407","BUGLARV",0.7,NA,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","BUXBAPH",NA,NA,NA,0.1,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","BUXBAUM",NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","BUXBPIP",NA,NA,NA,NA,NA,NA,0.1,1.1,NA,2.3,1.4,2,0.5,NA,0.6,NA
"411","BUXBVIR",NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.5,NA,0.5,NA,NA,NA,NA
"412","CACANAR",NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","CALACAN",2,NA,3.01,48.5,42.1,187.032,629.172,1964.96,1016.689,1415.63,2017.963,1410.511,3386.613,1312.41,761.7,6047.845
"414","CALALAP",NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,0.1,NA,0.1,NA,NA
"415","CALAMAG",0.5,NA,0.1,2.7,6.1,21.1,62.5,225.4,155.61,44.61,71.81,63.5,127.51,13,36.1,103.6
"416","CALAMON",NA,NA,NA,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","CALANUT",NA,NA,NA,NA,NA,12,27.5,22,33,33.1,5.7,148.251,343.402,NA,45.8,183.9
"418","CALAPUR",0.1,0.1,3,38.2,82.7,43.6,2.1,9.501,6.451,0.1,49,2.2,0.1,NA,1,50.01
"419","CALARUB",154.4,326.47,1706.43,5659.3,11444.911,14978.303,18798.832,7389.676,1853.441,392.554,550.07,250.01,50.21,4.7,7.1,30.9
"420","CALASTR",NA,NA,NA,NA,NA,27.5,11.03,98.9,20.5,35.8,79.44,28.5,161.01,59,129.2,629.73
"421","CALIABI",NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","CALIVIR",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA
"423","CALLA",NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
"424","CALLCOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,5,38.5,12.6,80.1,154.811
"425","CALLCUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5
"426","CALLGIG",NA,NA,NA,NA,NA,0.1,NA,0.3,20,10.5,11.2,45.1,10.6,58.01,7.7,642.98
"427","CALLHET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,2.1
"428","CALLICL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
"429","CALLIEG",NA,NA,NA,NA,NA,NA,NA,2,6,30,56.1,87.02,64.101,116,51.8,343.1
"430","CALLITR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.1
"431","CALLPAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.51
"432","CALLRIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,67.31
"433","CALLSTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"434","CALLSTR",NA,NA,NA,0.5,0.1,NA,3.1,0.3,3.1,14,8,12.2,28.2,54.3,22.1,657.1
"435","CALOAPI",0.58,0.1,0.5,11.3,8.095,23.731,12.642,7.3,0.25,NA,0.3,NA,NA,NA,NA,NA
"436","CALOCHO",0.2,0.1,0.1,0.81,NA,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","CALODEC",0.5,NA,NA,1,0.5,NA,0.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA
"438","CALOMAC",23.64,15.101,15.3,35.234,5.351,6.2,7.301,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","CALOPLA",6.5,NA,10.2,9,0.1,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","CALTHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,2,3.7
"441","CALTLEP",NA,NA,NA,NA,NA,NA,1,7.9,18.501,10.06,64.42,132.5,333.94,103.2,190.71,915.581
"442","CALTPAL",NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,7,0.5,NA,0.25,2,NA
"443","CALYAZU",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,2.7,0.5,0.5,NA,2,NA
"444","CALYBUL",NA,NA,NA,2.011,9.708,12.505,28.421,28.301,22.653,11.5,10.418,16.5,5.821,4.3,NA,1.8
"445","CALYINT",NA,NA,NA,NA,NA,NA,NA,0.5,NA,1.7,2.7,3.4,14.6,NA,NA,1.4
"446","CALYMUE",NA,NA,NA,NA,NA,NA,NA,NA,6.6,3.5,2,4.101,2.801,NA,0.5,0.5
"447","CALYNEE",NA,NA,NA,NA,NA,NA,1.5,NA,0.5,1.5,3.5,0.5,3.5,NA,NA,NA
