"","PlotNumber","Var.2","F","M","TD0","TD1","TD2","TD3","TD4","VW","W","X","NA","BGC_noSpace","BGC_LABEL","BGC_Zone","rSMR","aSMRC","aSMRE","aSMR_Veg","11SiteSeries"
"2657","9624211",0,43,1,0,0,0,0,0,0,0,102,0,NA,NA,NA,NA,NA,NA,"5F","CWH ws 2 /01"
"2658","962440",0.002,0,0,0,0,1,0.534,14.04,0,0.001,142.92,0,"ESSFmvp","ESSFmvp","ESSF","4",NA,NA,"4SD","BWBSdk   /101"
"2659","9628120",0,0,0,0,0,0,0,0,0,0,172.6,0,NA,NA,NA,NA,NA,NA,"5F","BWBSmk   /101"
"2660","9628129",0,0,0.1,0,0,0,0,0,0,0,174.6,0,NA,NA,NA,NA,NA,NA,"5F","BWBSmk   /101"
"2661","9628130",0,0,5.1,0,0,0,0,11.5,0,0,196.2,0,NA,NA,NA,NA,NA,NA,"4SD","BWBSmk   /101"
"2662","9628143",0,0,0,0,0,0,0,0,0,0,203.6,0,NA,NA,NA,NA,NA,NA,"5F","BWBSmk   /101"
"2663","9628284",0,0,0.5,0,0,0,0,25.5,0,0,208.2,0,NA,NA,NA,NA,NA,NA,"4SD","BWBSmk   /101"
"2664","9628290",0,0,0,0,0,0,0,0,0,0,210.5,0,NA,NA,NA,NA,NA,NA,"5F","BWBSmk   /101"
"2665","9628293",0,0,0,0,0,0,0,7,0,0,223.5,0,NA,NA,NA,NA,NA,NA,"4SD","BWBSmk   /101"
"2666","9628304",0,0,0,0,0,0,0,1,0,0,256.5,0,NA,NA,NA,NA,NA,NA,"5F","BWBSmk   /101"
"2667","9628305",0,0,0,0,0,0,0,0,0,0,161.1,0,NA,NA,NA,NA,NA,NA,"5F","BWBSmk   /101"
"2668","9628314",0,0,2,0,0,0,0,1,0,0,270.8,0,NA,NA,NA,NA,NA,NA,"5F","BWBSmk   /101"
"2669","9628324",0,0,0,0,0,0,0,0,0,0,212,0,NA,NA,NA,NA,NA,NA,"5F","BWBSmk   /101"
"2670","9628327",0,0,2,0,0,0,0,0,0,0,175.5,0,NA,NA,NA,NA,NA,NA,"5F","BWBSmk   /101"
"2671","9628348",0,0,0.5,0,0,0,0.5,0.3,0,0,162.3,0,NA,NA,NA,NA,NA,NA,"5F","BWBSmk   /101"
"2672","9628353",0.1,2.3,0.1,0,0,0,0,0.6,0,0,104.7,0,NA,NA,NA,NA,NA,NA,"5F","CWH xm 1 /01"
"2673","9628507",0,0,0.6,0,0,0.5,0.1,1.6,0,0,120.5,0,"BWBSdk","BWBSdk","BWBS","4",4.5,5,"5F","SBS un   /01"
"2674","9628509",0,0,8,0,0,0,0,0,0,0,127.2,0,"SBSmc2","SBS mc 2","SBS ","4",4.5,5,"5F","ESSFmz   /01"
"2675","9628511",0,0,0.5,0,0,0.1,0.2,0.4,0,3,127.4,0,"BWBSdk","BWBSdk","BWBS","4",4.5,5,"5F","BWBSdk   /101"
"2676","9628515",0,0.2,0,0,0,0,3,5,0,0,194.6,0,"SBSmc2","SBS mc 2","SBS ","4",4.5,5,"4SD","SBS un   /01"
"2677","9628516",0,0,0,0,0,0,1,38.5,0,0,179.9,0,"SBSmc2","SBS mc 2","SBS ","4",4.5,5,"4SD","SBS un   /01"
"2678","9628517",0,0,0,0,0,0,0,1,0,0,218,0,"BWBSdk","BWBSdk","BWBS","4",4.5,5,"5F","BWBSdk   /101"
"2679","9628521",0,0,5,0,0,0,0,2.1,0,0,259.5,0,"BWBSdk","BWBSdk","BWBS","4",4.5,5,"5F","BWBSmc   /01"
"2680","9628522",0,0,0,0,0,2,1,3,0,0,217,0,"SBSmc2","SBS mc 2","SBS ","4",4.5,5,"4SD","BWBSmc   /01"
"2681","9628523",0,0.1,0,0,0,0,0,0,0,0,209,0,"MHmm2","MH  mm 2","MH  ","4",5.5,5,"5F","ESSFmz   /01"
"2682","9628525",0,0.1,0,0,0,0.1,0.1,0,0,0,286.6,0,"BWBSdk","BWBSdk","BWBS","4",4.5,5,"5F","BWBSdk   /101"
"2683","9628530",0,0,0,0,0,0,2,0,0,0,307.2,0,"BWBSdk","BWBSdk","BWBS","4",4.5,5,"5F","BWBSdk   /101"
"2684","9628542",0,0,0,0,0,0,1,0,0,0,176,0,"BWBSdk","BWBSdk","BWBS","4",4.5,5,"5F","BWBSdk   /101"
"2685","9628543",0.1,0,0,0,0,0,0,6,0,0,236,0,"BWBSdk","BWBSdk","BWBS","4",4.5,5,"4SD","BWBSdk   /101"
"2686","9628544",0,0,0,0,0,0,0.1,5,0,0,251.5,0,"BWBSdk","BWBSdk","BWBS","5",6,6,"4SD","BWBSdk   /101"
"2687","9628545",0,0,0,0,0,0,0,9,0,0,238.3,0,"BWBSdk","BWBSdk","BWBS","4",4.5,5,"4SD","BWBSdk   /101"
"2688","9628546",0,0,0,0,0,0,0,6,0,0,244.1,0,"BWBSdk","BWBSdk","BWBS","4",4.5,5,"4SD","BWBSdk   /101"
"2689","9628547",0,0,73.8,0,0,0,0.5,0,0,0,186.7,0,"SBSmc2","SBS mc 2","SBS ","4",4.5,5,"6M","SBS vv  /01"
"2690","9628548",22.5,11,2,0,0,0,1,1,0,8,125.5,0,"ESSFmc","ESSFmc","ESSF","4",5,5,"5F","ESSFmz   /01"
"2691","9628549",40,25.5,0.5,0,0,0.5,0,0,0,0,154,0,"ESSFmc","ESSFmc","ESSF","4",5,5,"5F","ESSFmz   /01"
"2692","9628550",0,0,0,0,0,0,0,10,0,0,248.3,0,"BWBSdk","BWBSdk","BWBS","4",4.5,5,"4SD","BWBSdk   /101"
"2693","9628552",0,0,1,0,0,0,2,9,0,0,243,0,"BWBSdk","BWBSdk","BWBS","4",4.5,5,"4SD","SBS un   /01"
"2694","9628553",0,0,68,0,0,0,0,0,0,0,71.6,0,"SBSmc2","SBS mc 2","SBS ","5",5.5,6,"6M","SBS vv  /01"
"2695","9628554",0,1,4.1,0,0,0.1,0,2.1,0,1,96.2,0,NA,NA,NA,NA,NA,NA,"5F","SBS un   /01"
"2696","9628555",3,18,0.1,0,0,0,1,5,0,0,151.1,0,"BAFAun","BAFAun","BAFA","4",NA,NA,"5F","ESSFmz   /01"
"2697","9628557",0,0,1,0,0,0,0,37,0,0,132,0,"SBSmc2","SBS mc 2","SBS ","4",4.5,5,"4SD","SBS vv  /01"
"2698","9628562",0,0,0,0,0,0.3,0,0.5,0,0,282.2,0,"BWBSdk","BWBSdk","BWBS","4",4.5,5,"5F","BWBSdk   /101"
"2699","9628570",0.5,33,45,0,0,0,0,0,0,0,133,0,"ESSFmc","ESSFmc","ESSF","4",5,5,"6M","ESSFmz   /01"
"2700","9628571",0,10.5,93,0,0,0,0,0,0,0,42.5,1,"SBSmc2","SBS mc 2","SBS ","4",4.5,5,"6M","SBS vv  /01"
"2701","9628577",2,0,0,0,0,0.1,2.1,14.6,0,0,168,0,"BWBSdk","BWBSdk","BWBS","4",4.5,5,"4SD","BWBSdk   /101"
"2702","9628580",4.1,0,0,0,0,0.5,4.6,2.6,0,0,107.7,2,"BWBSdk","BWBSdk","BWBS","3",4,4,"4SD","BWBSdk   /101"
"2703","9628581",0.1,0,0,0,0,0,0,0.1,0,0,139.4,0,NA,NA,NA,NA,NA,NA,"5F","BWBSdk   /101"
"2704","9628584",0,0,0.1,0,0,0,0,4.1,0,0,222.5,0,"SBSmc2","SBS mc 2","SBS ","4",4.5,5,"4SD","SBS un   /01"
"2705","9629950",0,0,0,0,0,0,42.5,10.06,0,0,71.7,0,"IDFdk5","IDF dk 5","IDF ","4",3.5,3,"3MD","IDF dm 2 /101"
"2706","9629967",0,1,0,0,0,0,20.8,2.32,0,0,89.7,0,"IDFdk5","IDF dk 5","IDF ","4",3.5,3,"3MD","IDF dm 2 /101"
"2707","9629976",0,0,0,0,0,2,43,11,0,0,129,0,"IDFdk5","IDF dk 5","IDF ","3",2.5,2,"3MD","IDF dm 2 /101"
"2708","9629977",0,0,0,0,0,19,30.5,9.5,0,0,58.5,0,"IDFdk5","IDF dk 5","IDF ","4",3.5,3,"3MD","IDF dm 2 /101"
"2709","9629980",0,0,0,0,0,0.5,22.6,2.01,0,0,105,0,NA,NA,NA,NA,NA,NA,"3MD","IDF dm 2 /101"
"2710","963678",0,47,6,0,0,0,0,0,0,0,128,0,NA,NA,NA,NA,NA,NA,"5F","CWH wh 1 /101"
"2711","963680",0,25,77,0,0,0,0,0,0,0,82.5,0,NA,NA,NA,NA,NA,NA,"6M","CWH wh 1 /101"
"2712","963683",0,72,1,0,0,0,0,0,0,0,133,0,NA,NA,NA,NA,NA,NA,"5F","CWH wh 2 /101"
"2713","963685",0,33,34.5,0,0,0,0,15,0,0,120.5,12,NA,NA,NA,NA,NA,NA,"6M","CWH wh 1 /101"
"2714","963688",1.5,46,74,0,0,0,0,10,0,2,74.5,0,NA,NA,NA,NA,NA,NA,"6M","CWH wh 2 /101"
"2715","963689",0.5,66,85,0,0,0,0,0,0,1,49,0,NA,NA,NA,NA,NA,NA,"6M","CWH wh 2 /101"
"2716","963690",0,73,7,0,0,0,0,0,0,0,123,0,NA,NA,NA,NA,NA,NA,"5F","CWH wh 1 /101"
"2717","963693",0,52,16,0,0,0,0,0,0,0,100,0,NA,NA,NA,NA,NA,NA,"6M","CWH wh 1 /101"
"2718","963695",0.5,49.5,46,0,0,0,0,0,0,1,41.5,0,NA,NA,NA,NA,NA,NA,"6M","MH  wh 2 /101"
"2719","963702",0,49,16,0,0,0,0,5,0,0,79,0,NA,NA,NA,NA,NA,NA,"6M","CWH wh 1 /101"
"2720","963704",0,65.5,5.5,0,0,0,0,0,0,0,132.5,0,NA,NA,NA,NA,NA,NA,"5F","CWH wh 1 /101"
"2721","964085",22,0,0,0,0,1.5,7,16,0,0,40,0.5,"BWBSdk","BWBSdk","BWBS","4",4.5,5,"4SD","BWBSdk   /101"
"2722","964098",0.5,0,0,0,0,1.5,1.5,8,0,0,93.5,0,"BWBSdk","BWBSdk","BWBS","3",4,4,"4SD","BWBSdk   /101"
"2723","964106",0,0,0,0,0,0.5,31.1,6,0,0,65.1,0,"IDFdk5","IDF dk 5","IDF ","4",3.5,3,"3MD","IDF dm 2 /101"
"2724","964127",0,0,0,0,0,5.5,42.1,3.2,0,0,111.7,0,"IDFxm","IDF xm","IDF ","4",3,3,"3MD","IDF xm   /01"
"2725","964133",0,0,0,0,0.8,21.6,18.7,2.2,0,0,75.4,0,"IDFxm","IDF xm","IDF ","4",3,3,"2VD","IDF xm   /01"
"2726","964137",0,0,0,0.2,3.6,10.6,48.4,1.5,0,0,20.6,0,"BGxw2","BG  xw 2","BG  ","4",2,1,"3MD","IDF xm   /01"
"2727","964144",0,0,0,0,0.5,7,31.4,2,0,0,82.5,0,"IDFxm","IDF xm","IDF ","3",2,2,"3MD","IDF xm   /01"
"2728","964146",0,0,0,0,0,1.2,5.7,2.3,0,0,150,0,"IDFxm","IDF xm","IDF ","4",3,3,"4SD","IDF xm   /01"
"2729","964147",0,0,0,0,0.2,14.8,23,1.5,0,0,78.7,0,"IDFxm","IDF xm","IDF ","4",3,3,"3MD","IDF xm   /01"
"2730","964164",0,0,0,0,0,4.6,16.5,1.6,0,0,103.7,0,"IDFxm","IDF xm","IDF ","4",3,3,"3MD","IDF xm   /01"
"2731","964181",0,0,0,0,0,34.2,23.2,2.7,0,0,95.8,0,"IDFxm","IDF xm","IDF ","4",3,3,"2VD","IDF xm   /01"
"2732","964187",0,0,0,0,2.5,30.6,20.1,0.9,0,0,55.2,0,"IDFxm","IDF xm","IDF ","4",3,3,"2VD","IDF xm   /01"
"2733","964191",0,0,0,2,15.2,17.2,39,5.4,0,0,23.6,0,"IDFxm","IDF xm","IDF ","4",3,3,"3MD","IDF xm   /01"
"2734","964230",0,0,0,0,0,0,2,8.5,0,2,114,0,"ICHxw","ICH xw","ICH ","4",3.5,4,"4SD","ICH xw   /101"
"2735","964232",0,0,0,0,0,0,0,11,0,0,92,0,"ICHxw","ICH xw","ICH ","4",3.5,4,"4SD","ICH xw   /101"
"2736","964245",0,15,0,0,0,1.3,7,9,0,0,42.1,0,"ESSFmm1","ESSFmm 1","ESSF","4",5,5,"4SD","ESSFmm 1 /01"
"2737","964277",0,64,0,0,0,0,0,6,0,0,136.1,0,"ESSFdk2","ESSFdk 2","ESSF","4",5,5,"5F","ESSFdk 2 /101"
"2738","964289",0,0,0,0,0,2.3,44.1,17,0,0,104.4,0,"IDFdk5","IDF dk 5","IDF ","4",3.5,3,"3MD","IDF dm 2 /101"
"2739","964316",0,0,0,0,2.6,8.8,19.1,0.7,0,0,37,0,"IDFxk","IDF xk","IDF ","4",NA,NA,"3MD","IDF xk   /101"
"2740","964337",0,0,0,0,0,1.5,31.7,13,0,0,80.1,0,"IDFdk5","IDF dk 5","IDF ","4",3.5,3,"3MD","IDF dm 2 /101"
"2741","964356",0,0,0,0,0.5,2,46.2,8.5,0,0,86.8,0,"IDFdk5","IDF dk 5","IDF ","3",2.5,2,"3MD","IDF dm 2 /101"
"2742","964364",0,0,0,0,0,0,29.1,2.5,0,0,113.1,0,"IDFdk5","IDF dk 5","IDF ","4",3.5,3,"3MD","IDF dm 2 /101"
"2743","964370",0,0,0,0,0,1.1,30.3,1.2,0,0,73.8,0,"IDFdk5","IDF dk 5","IDF ","4",3.5,3,"3MD","IDF dm 2 /101"
"2744","964372",0,0,0,0,0,0.3,8.3,10.1,0,0,75.5,0,"IDFdk5","IDF dk 5","IDF ","3",2.5,2,"4SD","IDF dk 5 /101"
"2745","964377",0,0,0,0,1,0,27.61,1.2,0,0,80.6,0,"IDFxk","IDF xk","IDF ","4",NA,NA,"3MD","IDF xk   /101"
"2746","964381",0,0,0,0,1.3,3.2,25.4,4,0,0,46.8,0,"IDFxk","IDF xk","IDF ","4",NA,NA,"3MD","IDF xk   /101"
"2747","964403",0,40,1,0,0,0,0,1,0,0,126,0,"ESSFdk2","ESSFdk 2","ESSF","4",5,5,"5F","ESSFdk 2 /101"
"2748","964406",0,20,0,0,0,0,0,10.9,0,0,162.2,0,"ESSFdk2","ESSFdk 2","ESSF","4",5,5,"4SD","ESSFdk 2 /101"
"2749","964558",0,50,10,0,0,0,0,0,0,1.2,99.6,0,"CWHvh2","CWH vh 2","CWH ","3",5,5,"6M","CWH vh 2 /01"
"2750","964562",0,39.2,18.1,0,0,0,0,0,0,22.2,102.7,0,"CWHvh2","CWH vh 2","CWH ","3",5,5,"6M","CWH vh 2 /01"
"2751","964588",0,52.1,12.2,0,0,0,0,0,0,15.6,103.1,0,"CWHvh2","CWH vh 2","CWH ","4",6,6,"6M","CWH vh 2 /01"
"2752","964591",0,51,52.5,0,0,0,0,0,0,3,93,0,"CWHvh2","CWH vh 2","CWH ","4",6,6,"6M","CWH vh 2 /01"
"2753","9650001",0,0.003,0,0.5,0.002,7.052,34.08,1.042,0,0,53.731,0,"IDFdm1","IDF dm 1","IDF ","4",3,3,"3MD","IDF dm 1 /101"
"2754","9650179",0,10,0.7,0,0,0,0.51,23,0,0,139.92,0,"BWBSwk1","BWBSwk 1","BWBS","4",5,5,"4SD","BWBSwk 1 /101"
"2755","9652561",0,0,0.001,0,0,2,13.001,10,0,0,194.312,0,NA,NA,NA,NA,NA,NA,"3MD","CDF mm   /01"
"2756","965276",0,20,0,0,0,0,0,1,0,0,76,0,"ESSFdcw","ESSFdcw","ESSF","4",NA,NA,"5F","ESSF vcw  /01"
"2757","966193",0,0,6,0,0,0,0.1,0,0,0.2,199.2,2,"BWBSdk","BWBSdk","BWBS","5",6,6,"5F","BWBSdk   /101"
"2758","966572",0,1.5,1.2,0,0,0,0.1,23.3,0,0,105.1,0,NA,NA,NA,NA,NA,NA,"4SD","BWBSwk 1 /101"
"2759","966648",0,0,0,0,0,0,1.11,2.002,0,0,175.052,0,"BWBSdk","BWBSdk","BWBS","4",4.5,5,"4SD","BWBSdk   /101"
"2760","966752",0,0.01,0,0,0,0,0,9.4,0,0,209,0,"ESSFmv4","ESSFmv 4","ESSF","4",5,5,"4SD","BWBSdk   /101"
"2761","967257",0,24,13,0,0,0,0,3,0,0,151,0,"ESSFwk1","ESSFwk 1","ESSF","4",5.5,6,"6M","ESSFwk 1 /01"
"2762","967396",0,0,0.1,0,0,0,2.3,35.9,0,0,153.6,0,"SBSwk1","SBS wk 1","SBS ","3",4,5,"4SD","IDF dk 4 /01"
"2763","967397",0,0.1,0,0,0,0,16.8,14.5,0,0,208.2,0,"SBSwk1","SBS wk 1","SBS ","3",4,5,"3MD","IDF dk 4 /01"
"2764","967581",0.6,25,0,0,0.5,0,0,13,0,0,75.5,0,NA,NA,NA,NA,NA,NA,"4SD","ESSF vcw  /01"
"2765","967625",0,7,32.1,0,0,0,0,13.6,0,0,82.4,0,NA,NA,NA,NA,NA,NA,"6M","ICH wk 1 /101"
"2766","967633",0,0,1,0,0,0,18.2,34.1,0,0,110,0,"ICHmw3","ICH mw 3","ICH ","4",5,5,"3MD","IDF mw 2 /101"
"2767","967634",0,0,0,0,0,1,1,15.1,0,0,91,0,"ICHmw3","ICH mw 3","ICH ","4",5,5,"4SD","IDF mw 2 /101"
"2768","967635",0,0.5,0,0,0,2,23,3,0,1,137,0,"IDFmw2","IDF mw 2","IDF ","4",4,4,"3MD","IDF mw 2 /101"
"2769","967636",0,0,0,0,0,0,2.6,2.1,0,0,96.6,0,"IDFmw2","IDF mw 2","IDF ","4",4,4,"4SD","IDF mw 2 /101"
"2770","967644",0,0,0,0,0,0,3,11,0,0,100.1,0,"ICHmw3","ICH mw 3","ICH ","4",5,5,"4SD","IDF mw 2 /101"
"2771","967648",0,0,0,0,0,0,6,6.5,0,0,124.2,0,"ICHmw3","ICH mw 3","ICH ","3",4.5,4,"4SD","IDF mw 2 /101"
"2772","967649",0,0,0,0,0,0,3.5,16,0,0,66.1,0,"ICHmw3","ICH mw 3","ICH ","3",4.5,4,"4SD","IDF mw 2 /101"
"2773","967651",0,0,0.5,0,0,0,2.6,11,0,0,100.5,0,"IDFmw2","IDF mw 2","IDF ","4",4,4,"4SD","IDF mw 2 /101"
"2774","967654",0,0,0,0,0,0,2,2.6,0,0,99.6,0,"IDFmw2","IDF mw 2","IDF ","4",4,4,"4SD","IDF mw 2 /101"
"2775","967655",0.1,17.1,6,0,0,0,1,6,0,0,91.1,0,"ESSFdc3","ESSFdc 3","ESSF","4",NA,NA,"5F","ESSFdc 3 /101"
"2776","969545",0,30,0,0,0,0,0,25,0,0,121,0,"ESSFxc2","ESSFxc 2","ESSF","4",NA,NA,"4SD","ESSFxc 2 /101"
"2777","969546",0,0,0,0,0,1,23,9.5,0,0,42,0,"IDFdk2","IDF dk 2","IDF ","3",3,2,"3MD","IDF dk 2 /101"
"2778","969567",0,7.5,0,0,0,0,0,3,0,0,214,0,"MSdm3","MS  dm 3","MS  ","4",NA,NA,"5F","MS  dm 3 /101.1"
"2779","969584",0,0,0.5,0,0,5,10,25,0,0,211.5,0,"MSdm3","MS  dm 3","MS  ","4",NA,NA,"3MD","MS  dm 3 /101.1"
"2780","969585",0,0,0,0,0,1,18,13.5,0,0,160,0,"IDFdk2","IDF dk 2","IDF ","3",3,2,"3MD","IDF dk 2 /101"
"2781","969594",0,7,5.5,0,0,2,28,10,0,0,194.5,0,"ICHmk2","ICH mk 2","ICH ","3",3.5,4,"3MD","ICH mk 2 /101"
"2782","96AA118",0,2,15,0,0,0,14.1,19,0,0.5,164.7,5,"ICHdw3","ICH dw 3","ICH ","4",NA,NA,"6M","ICH dw 3 /101"
"2783","96AA138",0,0,0,0,0,0,11,66.1,0,0.5,131.2,0,"ICHdw3","ICH dw 3","ICH ","4",NA,NA,"4SD","ICH mw 5 /01"
"2784","96AA139",0,0,1.6,0,0,0,1.7,18.1,0,0,93.8,0,NA,NA,NA,NA,NA,NA,"4SD","ICH mw 5 /01"
"2785","96AA155",0,13.1,12.1,0,0,0,1,2,0,0.1,80.201,0,"ICHwk1","ICH wk 1","ICH ","4",5.5,5,"6M","ICH wk 1 /101"
"2786","96AA168",0,3.7,14.9,0,0,0,0,0.3,0,0,163.7,0,"ICHwk1","ICH wk 1","ICH ","3",5,5,"6M","ICH wk 1 /101"
"2787","96AA170",0,2.5,56.2,0,0,0,0.5,13.1,0,0,142.5,0.5,"ICHvk1","ICH vk 1","ICH ","3",5.5,5,"6M","ICH vk 1 /01"
"2788","96AA184",0,10.5,94,0,0,0,0,1,0,14,157.001,0,"ICHvk1","ICH vk 1","ICH ","4",6,6,"7VM","ICH vk 1 /01"
"2789","96AA197",0,4.5,83.7,0,0,0,1,2,0,0,146.4,0.5,"ICHvk1","ICH vk 1","ICH ","4",6,6,"6M","ICH vk 1 /01"
"2790","96AA237",0,3.2,110.1,0,0,0,0,2,0,0,35.4,0.1,"ICHvk1","ICH vk 1","ICH ","4",6,6,"6M","ICH vk 1 /01"
"2791","96AA239",0,0,103,0,0,0,0,2.1,0,0,53.5,0,NA,NA,NA,NA,NA,NA,"6M","ICH vk 1 /01"
"2792","96AA243",0,2,83.1,0,0,0,0,0,0,0,30.3,1,"ICHvk1","ICH vk 1","ICH ","5",6.5,6,"6M","ICH vk 1 /01"
"2793","96AA255",0,0.2,61.1,0,0,0,0,0.2,0,0,42.4,0,"ICHvk1","ICH vk 1","ICH ","5",6.5,6,"6M","ICH vk 1 /01"
"2794","96AA259",13,2,10.3,0,0,0,0.1,10.3,0,0,71.8,2,"ICHwk1","ICH wk 1","ICH ","4",5.5,5,"6M","ICH wk 1 /101"
"2795","96AA268",0,6.1,114.5,0,0,0,0,0,0,0.1,25.6,0,"ICHvk1","ICH vk 1","ICH ","5",6.5,6,"6M","ICH vk 1 /01"
"2796","96OP503",0,0,0,0,0,29.5,47.2,4.6,0,1,51.6,0,NA,NA,NA,NA,NA,NA,"3MD","IDF xh 2 /101"
"2797","96OP508",0,0,0,0,6.8,5.3,35.2,4.7,0,0,55.3,0,NA,NA,NA,NA,NA,NA,"3MD","IDF xh 2 /101"
"2798","96OP509",0,0,0,0,1.7,7.1,49.6,4.2,0,0,73.6,0,NA,NA,NA,NA,NA,NA,"3MD","IDF xh 2 /101"
"2799","96OP510",0,0,0,0,2.6,1.4,25.9,2.4,0,0,55.4,0,NA,NA,NA,NA,NA,NA,"3MD","IDF xh 2 /101"
"2800","96OP513",0,0,0,0,0.1,0.1,4.5,2.1,0,0,83.1,0,NA,NA,NA,NA,NA,NA,"4SD","IDF xh 2 /101"
"2801","96OP514",0,0,0,0,0.1,0,14.5,1,0,0,57.6,0,NA,NA,NA,NA,NA,NA,"3MD","IDF xh 2 /101"
"2802","96OP518",0,0,0,0,0.1,3.2,27.2,5.2,0,0,55.2,0,NA,NA,NA,NA,NA,NA,"3MD","IDF xh 2 /101"
"2803","96OP520",0,0,0,0,0.1,16.1,40,3.6,0,0,36.3,0,NA,NA,NA,NA,NA,NA,"3MD","IDF xh 2 /101"
"2804","96OP521",0,0,0,0,0,0.3,10.4,3.1,0,0,108.7,0,NA,NA,NA,NA,NA,NA,"3MD","IDF xh 2 /101"
"2805","96OP530",0,0,0,0,0.5,2.7,27.6,5.7,0,0,74.5,0,NA,NA,NA,NA,NA,NA,"3MD","IDF xh 2 /101"
"2806","96OP532",0,0,0,0,4.7,7,30,6.6,0,0,36,0,NA,NA,NA,NA,NA,NA,"3MD","IDF xh 2 /101"
"2807","96OP539",0,0,0.1,0,0,0,16.5,5.5,0,0,113.5,0,NA,NA,NA,NA,NA,NA,"3MD","IDF dk 2 /101"
"2808","96OP558",0,0,0,0,0,0,14.1,10.5,0,0,86.1,0,NA,NA,NA,NA,NA,NA,"3MD","IDF dk 2 /101"
"2809","96OP571",0,0,0,0,0,0.1,41.6,8.2,0,0,64.2,0,NA,NA,NA,NA,NA,NA,"3MD","IDF dk 2 /101"
"2810","96OP572",0,0,0,0,0,0.5,34.1,14.6,0,0,72.7,0,NA,NA,NA,NA,NA,NA,"3MD","IDF dk 2 /101"
"2811","96OP579",0,0,0,0,0,0,48.6,6,0,0,52.6,0,NA,NA,NA,NA,NA,NA,"3MD","IDF dk 2 /101"
"2812","97--052",0,0,0,0,0,0,0.1,0.1,0,0,146.7,0,"BWBSdk","BWBSdk","BWBS","4",4.5,5,"5F","BWBSdk   /101"
"2813","97--069",0.1,0,0,0,0,0,0.1,8,0,0,138.3,0,"BWBSdk","BWBSdk","BWBS","5",6,6,"4SD","BWBSdk   /101"
"2814","97--113",0.5,0,0,0,0,0,5,0.1,0,0,162.3,0,"BWBSmk","BWBSmk","BWBS","4",4.5,5,"4SD","BWBSmk   /101"
"2815","97--117",0.1,0,0,0,0,0,0,0.2,0,0,134.8,0,"BWBSmk","BWBSmk","BWBS","4",4.5,5,"5F","BWBSmk   /101"
"2816","97--167",0,0.1,1.2,0,0,0,0,1.6,0,0.2,205.1,0,"BWBSmw","BWBSmw","BWBS","5",5.5,6,"5F","BWBSmk   /101"
"2817","97001",0,0,0,0,0,0,3.2,7.8,0,0,103.4,0,"MSxk2","MS  xk 2","MS  ","4",NA,NA,"4SD","MS  xk 2 /101"
"2818","97014",0,0,0,0,0.5,15.5,29.1,11.7,0,0,57.2,0,"IDFdk1","IDF dk 1","IDF ","3",3,2,"3MD","IDF dk 1 /101"
"2819","97022",0,0,0,0,0,0,66.6,5.6,0,0,69.1,0,"IDFdc","IDF dc","IDF ","3",NA,NA,"3MD","IDF dc /101.2"
"2820","97033",0,0,0,0,0.1,0,8.1,7.1,0,0,116.3,0,"MSxk2","MS  xk 2","MS  ","4",NA,NA,"4SD","MS  xk 2 /101"
"2821","97306",0,0,0,0,1.1,5.5,23.2,2.9,0,0,23.7,0,"IDFxh2","IDF xh 2","IDF ","4",2.5,3,"3MD","IDF xh 2 /101"
"2822","97350",0,0,0,0,0,0.6,14.4,11.8,0,0,71.1,0,"MSxk1","MS  xk 1","MS  ","2",3,2,"3MD","MS  xk 1 /101b"
"2823","97401",0,0,0.5,0,0,0,4.7,3.5,0,0,66.7,0,"ESSFdv2","ESSFdv 2","ESSF","3",NA,NA,"4SD","MS  dc 3 /101"
"2824","97802",0,0,0,0,0,5,42.5,21,0,0,48,0,"MSxk1","MS  xk 1","MS  ","2",3,2,"3MD","MS  xk 1 /101b"
"2825","97PH503",0,0,0,0,0,4.6,38.7,3.2,0,0,68.7,0,"IDFdk1","IDF dk 1","IDF ","4",3.5,3,"3MD","IDF dk 1 /101"
"2826","98--008",1.1,0,0,0,0,1,5.8,0.4,0,0,51.9,0,"IDFdk3","IDF dk 3","IDF ","3",2.5,2,"4SD","IDF xm   /01"
"2827","98--010",0.1,0,0,0,0,0,3.1,1.1,0,0,86.9,0,"IDFdk3","IDF dk 3","IDF ","4",3.5,3,"4SD","IDF xm   /01"
"2828","98-009",0,0,0,2,45.4,20.1,5.2,0.7,0,0,22.1,0,"PPxh2","PP  xh 2","PP  ","4",2,2,"2VD","PP  xh 2 /101"
"2829","98-014",0,0,0,26.1,39.7,29.7,1.2,0,0,0,7.1,0,"PPxh2","PP  xh 2","PP  ","4",2,2,"2VD","PP  xh 2 /101"
"2830","98-047",0,0,0,0,0,0,1,2,0,0,135,0,"MSxv","MS  xv","MS  ","4",4.5,4,"5F","MS  xv   /01"
"2831","98-053",0.5,0,0,0,0.5,21.5,23.1,9.5,0,0,69,0,"IDFdk1","IDF dk 1","IDF ","4",3.5,3,"3MD","IDF dk 1 /101"
"2832","98-055",0,0,0.5,0,1,0,2.1,35.1,0,0,118.4,0,"ESSFxc3","ESSFxc 3","ESSF","4",NA,NA,"4SD","ESSFxc 3 /101"
"2833","98-057",0,0,0,0,0,0.5,2.2,23.7,0,0,63.6,0,"ESSFxc3","ESSFxc 3","ESSF","3",NA,NA,"4SD","ESSFxc 3 /101"
