"1889","MARSAQU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"1890","MARSSPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA
"1891","MARSSPH",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,3,2
"1892","MARSUPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10
"1893","MASONHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1894","MASORIC",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,16
"1895","MASSCAR",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"1896","MATRCHA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1897","MATRDIS",NA,NA,NA,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1898","MATTSTR",NA,NA,NA,NA,NA,NA,1,1,3,1,4,4,37,9,8,9,2
"1899","MEDICAG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2
"1900","MEDILUP",NA,3,5,32,55,36,29,19,3,NA,3,3,1,NA,2,2,115
"1901","MEDISAT",11,3,11,20,12,17,24,7,1,2,4,1,1,NA,1,1,57
"1902","MEESLON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,1
"1903","MEESTRI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,64,14
"1904","MEESULI",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,2,6
"1905","MELAAGN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1906","MELAELE",NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1907","MELAEXS",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1908","MELAHEP",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA
"1909","MELAINF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1910","MELALIN",3,NA,4,19,44,98,144,82,15,8,9,6,1,1,NA,1,66
"1911","MELAMPY",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1912","MELANEL",1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1913","MELASUA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"1914","MELASUE",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1915","MELIALB",7,2,4,8,10,5,19,1,NA,1,3,3,NA,NA,NA,1,22
"1916","MELIBUL",NA,NA,NA,1,NA,2,NA,NA,1,1,2,NA,NA,NA,NA,NA,1
"1917","MELICA",NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,1,1,NA,NA,1,NA
"1918","MELIHAR",NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1919","MELILOT",NA,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,2
"1920","MELIOFF",1,NA,NA,4,4,4,8,1,NA,NA,NA,2,2,NA,NA,2,15
"1921","MELISMI",NA,NA,NA,NA,NA,NA,NA,2,2,1,1,4,5,1,NA,NA,4
"1922","MELISPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,6
"1923","MELISUB",NA,NA,2,7,11,4,7,5,4,2,6,7,15,1,2,2,21
"1924","MENTALB",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1925","MENTARV",NA,NA,NA,2,NA,1,15,5,2,5,14,11,31,8,12,73,81
"1926","MENTDIS",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1927","MENTHA",NA,NA,NA,1,1,1,NA,NA,1,NA,1,NA,1,1,3,2,4
"1928","MENTLAE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1929","MENTSPI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"1930","MENYTRI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,5,2,221,152
"1931","MENZFER",NA,1,NA,8,22,74,227,363,826,808,611,830,870,78,175,351,1126
"1932","MERTENS",NA,NA,1,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,1,NA,1
"1933","MERTLON",NA,1,NA,NA,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1
"1934","MERTPAN",NA,1,NA,1,4,67,37,392,177,248,127,140,210,74,24,44,365
"1935","MESOGIL",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1936","MESORUT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1937","METZCON",NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1
"1938","METZTEM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"1939","MICRBOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,18,44
"1940","MICRFER",NA,NA,4,8,8,18,26,6,7,6,1,2,5,NA,3,1,146
"1941","MICRGRA",22,10,18,38,16,6,2,4,NA,NA,NA,NA,NA,1,NA,NA,24
"1942","MICRINT",1,1,NA,NA,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,8
"1943","MICRLYA",NA,NA,1,1,NA,2,1,1,2,4,3,7,17,3,18,6,182
"1944","MICRMIN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1945","MICRNEL",NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,6,13,10,NA,9,56
"1946","MICRNID",5,4,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947","MICRNIV",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,12
"1948","MICRNUT",5,NA,2,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"1949","MICROCC",1,NA,NA,2,4,1,2,1,1,NA,NA,2,1,NA,1,NA,43
"1950","MICRODO",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,3
"1951","MICROSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"1952","MICRREF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1953","MICRRUF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"1954","MICRTOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,39
"1955","MIMULUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3
"1956","MIMUTIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,2
"1957","MINUART",NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,32
"1958","MINUNUT",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1959","MITECAU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"1960","MITELLA",NA,NA,1,1,1,7,9,33,24,34,55,49,82,16,22,50,235
"1961","MITENUD",1,NA,NA,2,8,38,107,430,323,363,354,376,542,188,106,302,477
"1962","MNIACEA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1963","MNIUAMB",NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA
"1964","MNIUARI",NA,NA,NA,NA,NA,NA,NA,4,3,1,NA,3,1,NA,NA,NA,5
"1965","MNIUBLY",NA,NA,NA,NA,NA,NA,1,2,2,1,1,1,6,2,1,5,14
"1966","MNIUM",NA,NA,NA,5,3,26,57,126,139,205,287,226,484,113,78,153,284
"1967","MNIUMAR",NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,1,2,1,NA,6
"1968","MNIUSPN",NA,2,4,18,28,47,92,130,108,78,67,65,83,10,10,5,185
"1969","MNIUTHO",NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2
"1970","MOEHLAT",NA,NA,NA,2,10,6,10,11,5,14,3,5,8,4,1,7,25
"1971","MOEHMAC",NA,NA,NA,4,6,1,5,1,NA,1,1,NA,NA,NA,NA,NA,5
"1972","MOEHRIN",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,3,NA,NA,1,NA
"1973","MOENCHI",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1974","MOLLVER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"1975","MONAFIS",NA,2,3,8,3,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,15
"1976","MONESES",NA,NA,NA,NA,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,1
"1977","MONEUNI",NA,NA,1,1,4,18,66,190,184,254,162,269,269,72,48,92,357
"1978","MONOLEP",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"1979","MONOTRO",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"1980","MONOUNI",NA,NA,NA,NA,1,5,15,9,9,9,4,5,10,NA,NA,NA,15
"1981","MONTCHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA
"1982","MONTDIF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1983","MONTIA",1,NA,1,1,1,NA,NA,NA,NA,1,1,1,4,NA,1,NA,2
"1984","MONTLIN",1,3,5,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"1985","MONTPAR",NA,1,5,9,10,3,4,1,3,NA,1,1,7,NA,NA,1,15
"1986","MUHLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"1987","MUHLASP",NA,NA,NA,2,NA,1,NA,NA,2,NA,NA,NA,1,NA,NA,1,1
"1988","MUHLENB",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,3
"1989","MUHLGLO",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA
"1990","MUHLRIC",1,NA,1,1,NA,NA,NA,1,NA,8,1,8,2,NA,NA,1,6
"1991","MULGPUL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"1992","MYCEMUR",1,NA,5,4,13,20,62,14,50,38,13,24,37,3,7,10,68
"1993","MYCOSAN",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994","MYLIA",NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,6,5,NA,1,4,2
"1995","MYLIANO",NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,6,1,1,35,7
"1996","MYLITAY",NA,NA,NA,NA,1,NA,7,NA,7,7,2,20,12,NA,2,17,13
"1997","MYOSAPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"1998","MYOSARV",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1999","MYOSASI",NA,NA,NA,NA,NA,NA,1,NA,7,3,3,12,4,1,1,1,227
"2000","MYOSDIS",NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2001","MYOSLAX",NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,3,2,2,3,7
"2002","MYOSMIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"2003","MYOSOTI",6,NA,5,1,3,1,1,NA,NA,1,NA,NA,1,1,2,2,8
"2004","MYOSSCO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA
"2005","MYOSSTR",14,6,6,11,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2006","MYOSSYL",NA,NA,NA,1,1,1,1,NA,1,1,1,NA,1,1,NA,NA,43
"2007","MYOSVER",2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008","MYRIGAL",NA,NA,NA,NA,NA,2,2,NA,1,1,NA,NA,4,NA,2,70,34
"2009","MYRIGRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2010","MYRIOPH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4
"2011","MYRISPI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"2012","MYRIVER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"2013","MYURJUL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2
"2014","MYURTEN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015","NARCISS",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016","NARDIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"2017","NASSVIR",NA,NA,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2018","NASTMIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"2019","NASTOFF",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","NAVASQU",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","NECKDOU",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,5,NA,NA,NA,NA
"2022","NECKERA",NA,NA,NA,NA,NA,NA,1,2,NA,4,NA,3,3,2,NA,1,NA
"2023","NECKMEN",NA,NA,1,NA,NA,1,1,6,2,11,NA,17,3,NA,NA,NA,4
"2024","NECKPEN",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA
"2025","NEMOBRE",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2026","NEMOPAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
"2027","NEOOATT",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2028","NEOOFLO",NA,NA,1,7,7,27,67,102,120,151,70,106,92,5,34,55,555
"2029","NEOTBAN",NA,NA,NA,1,NA,6,14,25,63,99,17,181,115,4,13,33,109
"2030","NEOTBOR",NA,NA,NA,NA,NA,4,2,12,17,6,4,16,18,7,NA,10,17
"2031","NEOTCON",NA,NA,NA,NA,1,1,1,7,6,16,10,21,26,4,2,12,14
"2032","NEOTCOR",NA,NA,NA,NA,7,41,98,208,368,483,279,580,560,88,116,173,591
"2033","NEOTTIA",NA,NA,NA,NA,2,5,3,12,10,20,7,7,12,8,3,11,34
"2034","NEPECAT",NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2035","NEPHARC",NA,NA,NA,NA,3,20,27,42,30,33,35,11,26,6,14,5,167
"2036","NEPHBEL",NA,NA,NA,NA,2,2,2,3,1,1,4,NA,1,NA,NA,NA,1
"2037","NEPHEXP",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,19
"2038","NEPHHEL",NA,NA,NA,NA,NA,NA,1,2,NA,1,1,NA,1,NA,NA,NA,3
"2039","NEPHPAR",1,2,1,2,1,7,2,5,1,1,1,NA,NA,1,NA,NA,4
"2040","NEPHRES",NA,NA,NA,NA,3,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA
"2041","NEPHROM",NA,1,1,1,1,2,2,3,NA,3,1,2,NA,1,NA,NA,14
"2042","NEPHSIL",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2043","NODOBRY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1
"2044","NODOORE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2045","NOTHNEM",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
"2046","NOTHTRO",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2047","NUPHAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9
"2048","NUPHPOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,42
"2049","NUPHVAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"2050","OCHROLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2051","OCHRUPS",3,NA,3,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,5
"2052","ODONDEN",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1
"2053","ODONFLU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA
"2054","OEMLCER",NA,NA,NA,1,3,NA,10,8,1,8,2,NA,10,NA,NA,4,NA
"2055","OENASAR",NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,2,14,2,4,16,8
"2056","OENOPAL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2057","OENOTHE",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2058","OLIGALI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA
"2059","OLIGHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2060","OLIGOTR",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"2061","OLIGPAR",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,NA,1,NA,7
"2062","OLSYDOU",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2063","ONCOVIR",NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,2,NA,NA,5
"2064","ONCOWAH",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,10
"2065","ONOBVIC",NA,NA,NA,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2
"2066","OPHILAP",NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1
"2067","OPLOHOR",NA,NA,NA,NA,3,7,61,183,471,539,566,619,1095,183,133,172,351
"2068","OPLOPAN",NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,1,NA,NA,NA,NA,NA
"2069","OPUNFRA",118,22,38,39,2,5,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"2070","ORCHIDA",NA,NA,1,NA,NA,1,1,3,NA,NA,NA,NA,NA,2,NA,1,4
"2071","OROBANC",NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"2072","OROBFAS",11,1,1,8,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3
"2073","OROBUNI",1,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3
"2074","ORTHAFF",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1
"2075","ORTHALP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2076","ORTHANO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2077","ORTHBRA",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2078","ORTHCHR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2079","ORTHILI",NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1
"2080","ORTHLAE",2,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2
"2081","ORTHLUT",NA,3,2,22,8,37,2,1,NA,NA,1,NA,NA,NA,NA,NA,27
"2082","ORTHLYE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"2083","ORTHOBT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2
"2084","ORTHOCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2085","ORTHOTH",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA
"2086","ORTHOTI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"2087","ORTHOTR",29,9,14,4,1,1,2,NA,2,NA,NA,NA,1,1,NA,2,9
"2088","ORTHPEU",NA,NA,NA,1,2,NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,1
"2089","ORTHRUP",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2090","ORTHSEC",NA,4,7,40,153,562,1197,1788,1861,1317,880,673,681,148,81,158,2162
"2091","ORTHSPE",NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,NA,NA,NA,1,8
"2092","ORTHTEN",NA,NA,2,1,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,8
"2093","ORYZASP",1,NA,11,37,106,200,307,349,146,67,59,49,36,12,4,7,208
"2094","ORYZOPS",NA,NA,2,15,11,15,16,18,3,2,4,2,4,NA,NA,NA,7
"2095","OSMOBER",NA,4,7,22,56,167,395,561,503,355,416,349,515,108,81,58,856
"2096","OSMODEP",NA,NA,NA,NA,2,5,6,38,25,27,20,22,27,3,3,3,27
"2097","OSMOOCC",NA,NA,NA,NA,NA,1,2,NA,2,1,4,1,4,NA,NA,1,6
"2098","OSMOPUR",NA,NA,1,NA,2,2,14,13,28,17,20,25,86,10,20,18,85
"2099","OSMORHI",NA,NA,NA,4,6,9,40,34,36,22,39,31,41,8,8,6,35
"2100","OXALORE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1
"2101","OXYCOCC",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,11,2
"2102","OXYRDIG",NA,NA,NA,1,NA,2,5,1,4,NA,2,4,8,2,7,1,168
"2103","OXYRIA",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2104","OXYTBOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"2105","OXYTCAM",11,10,9,21,22,15,6,3,12,2,7,NA,1,NA,NA,NA,153
"2106","OXYTDEF",NA,NA,NA,1,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,3
"2107","OXYTHUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2108","OXYTMAY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2109","OXYTNIG",NA,NA,NA,NA,1,NA,NA,NA,3,1,NA,2,NA,NA,NA,NA,63
"2110","OXYTPOD",NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,2,NA,NA,NA,NA,38
"2111","OXYTROP",3,5,1,5,7,5,6,4,1,NA,NA,1,1,NA,NA,NA,38
"2112","OXYTSCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2113","OXYTSER",1,2,1,24,18,2,7,2,4,2,NA,1,NA,NA,NA,1,83
"2114","OXYTSPL",NA,NA,NA,NA,NA,3,1,NA,NA,1,1,1,NA,NA,NA,NA,5
"2115","OZOMTRI",NA,NA,NA,1,1,NA,3,4,3,3,1,3,3,NA,1,1,7
"2116","PACKCAN",31,5,18,19,7,9,5,4,3,NA,NA,1,NA,NA,NA,1,55
"2117","PACKCYM",NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"2118","PACKIND",NA,NA,NA,1,NA,1,6,5,1,1,2,4,9,4,NA,9,12
"2119","PACKMAC",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2120","PACKOGO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2121","PACKPAC",NA,NA,NA,NA,5,4,7,10,8,6,7,9,10,3,2,21,72
"2122","PACKPAP",NA,NA,NA,NA,NA,1,4,1,2,NA,2,2,4,NA,NA,10,21
"2123","PACKPLA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"2124","PACKPSE",NA,NA,NA,2,3,13,26,31,41,6,48,21,30,9,7,26,144
"2125","PACKSTR",NA,1,2,12,27,39,23,38,7,2,3,4,1,NA,1,1,51
"2126","PACKSUB",NA,NA,NA,3,4,2,2,NA,1,2,NA,1,1,1,NA,1,25
"2127","PALUDEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2128","PALUFAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,7,14
"2129","PALUSQU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,41,31
"2130","PANICAP",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2131","PANICUM",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2132","PANIDIC",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133","PANNLEC",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"2134","PANNPEZ",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
"2135","PANNPRA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
